sample_id	aDC	Adipocytes	Astrocytes	B-cells	Basophils	CD4+ memory T-cells	CD4+ naive T-cells	CD4+ T-cells	CD4+ Tcm	CD4+ Tem	CD8+ naive T-cells	CD8+ T-cells	CD8+ Tcm	CD8+ Tem	cDC	Chondrocytes	Class-switched memory B-cells	CLP	CMP	DC	Endothelial cells	Eosinophils	Epithelial cells	Erythrocytes	Fibroblasts	GMP	Hepatocytes	HSC	iDC	Keratinocytes	ly Endothelial cells	Macrophages	Macrophages M1	Macrophages M2	Mast cells	Megakaryocytes	Melanocytes	Memory B-cells	MEP	Mesangial cells	Monocytes	MPP	MSC	mv Endothelial cells	Myocytes	naive B-cells	Neurons	Neutrophils	NK cells	NKT	Osteoblast	pDC	Pericytes	Plasma cells	Platelets	Preadipocytes	pro B-cells	Sebocytes	Skeletal muscle	Smooth muscle	Tgd cells	Th1 cells	Th2 cells	Tregs	ImmuneScore	StromaScore	MicroenvironmentScore
GBX.DISC.PCA52.CEL	6.69434545823944e-21	0	0	0.00609076718429729	0.267445472924704	0	1.02673450415601e-17	0	0	1.46893707225544e-17	7.74648128139091e-20	1.06975502661997e-18	8.26670114129962e-18	1.96275810174251e-17	0.0364232241089572	0	7.88780939129866e-19	0.184561715638043	0	1.39244242065767e-18	0.00217165653596264	0	0	1.13454026528625e-18	0	0	0	0.122303582260723	0.132763276815134	2.72790615153153e-19	0.0026411311661641	0	0	0.0105663617707255	0.00439144556327673	0.00350387087986599	0.00475786831403947	0.00878744665267981	0.00465480692371322	0.00548015053749829	1.82585569480138e-17	4.54089131399051e-17	0.0782608727874765	0.0106833810456136	0.00911022967951837	0.000612397836756619	0.00504827361749163	0	1.67887759767626e-17	0.0368705321592504	0	0.0263013184170559	0	0.0114021598356437	0	1.26638078040897e-17	0.0182260613140785	0	0.00126001942911176	0.717939955714473	0	0.0169352266384573	0.0162246804945904	4.22111854485226e-18	0.00698814183171604	0.00108582826798132	0.00807397009969736
GBX.DISC.PCA98.CEL	0	2.70353358671811e-19	0	0.0261163930504079	0.245678322633393	0	0	1.31472655049105e-17	0	1.24858467200148e-18	0	0	0	1.77975618093844e-18	0.0171639271186619	3.02290800976195e-18	0	0.135443907852246	0	0	0	0	0.00364657639199457	0	0	0	0.00160079789087217	0.0876795843147097	0.0922610685853489	0	0.000501643868790715	0	0.000367946154188525	0.0165331926965884	0.0137173622113731	0.00434260033714444	0.00591374843461544	0.023142826384002	0.0328389331296215	0.00257167646075891	0	1.44403364954238e-17	0.138435909410315	0.0101452864745462	0.0144564220594064	0	0.00542354734287934	1.93996681377696e-18	3.71319169422779e-17	0.0690364514001591	1.38103557028515e-18	0.0482922275197648	0.00810629705541324	0.0236818483874658	2.86917850223737e-18	3.39929531413741e-17	0.0452146821665669	6.14718336681414e-05	0.0011205226006529	0.561706781219772	0	3.27423128060479e-18	0.075619214345133	4.525864590586e-19	0.0265558368411873	1.35176679335906e-19	0.0265558368411873
GBX.DISC.PCA336.CEL	0	0	1.55222513175411e-17	0.0449286118627734	0.357476508831978	1.92548702044478e-18	0	1.98986093915208e-17	0	3.11889243793333e-18	0	0	2.0593161004164e-17	0	0.0482368067589352	1.99090829769113e-18	0	0.211401841237378	1.28914384536784e-17	0.000949225711741264	0.0145544944793607	1.23944390977179e-18	0	0	2.66180604926911e-17	4.54839051883302e-18	0.00488693463052308	0.0545755374085536	0.205167483765877	0	0.00776117310038536	0	0	0.0134925247858122	0.0161983102375016	0.00198984268440008	0.00476056789919842	0.0219090532110742	0	0.0155684964267078	0	2.65538593493072e-17	0.0296980889535639	0.028228680080553	0.00861264717759989	0.007179675294809	0.0062410957732808	5.00364892857617e-20	2.08794324910878e-17	0.0606928493167326	7.42062648749979e-20	0.0441320147002871	0.0320268548835476	0.0130056098408919	7.89655156115987e-19	2.50106358258343e-17	0.0409754546663834	0	0.00175726430710544	0.584946376322913	0	6.48985297191297e-05	0.0304294764376033	0	0.0413840985413442	0.00727724723968035	0.0486613457810246
GBX.DISC.PCA387.CEL	0	0	0	0.029758409434585	0.314501030496832	0	0	1.08063178319645e-17	0	3.52821664234689e-18	1.47798689792935e-19	1.43460996829021e-17	0	0	0.0654944959280712	0	2.43241869553756e-18	0.106514581846593	0	0	0	0	1.89118223168102e-19	6.24304176601102e-18	0	7.19588065295092e-18	3.27983625096389e-21	0.035497468550386	0.167612090078842	0	0.00286504386607911	0	0.00122826895168966	0.0186595819603882	0.00590450197674144	0.000532844563690452	0.00378131424572332	0.0199034119072495	0.00931885872121324	0	8.94810095233378e-18	5.94396694369505e-18	0.177443804302341	0.0128272500669179	0.0131756377496869	2.00829914442473e-19	0.00702068089236496	0	6.92002451001002e-17	0.0718992244464812	0	0.0308192052048949	0	0.0116448816320013	9.4391977693762e-18	3.75159682884709e-17	0.046019314608358	5.25030646635207e-19	0.00184073658314249	0.462562878431334	0	0.00815293711192279	0.0291642521793571	1.76227425580331e-18	0.0237752742742177	0	0.0237752742742177
GBX.DISC.PCA418.CEL	4.0402264333229e-19	0	2.65724458331655e-17	0.00128032831470945	0.347276074617896	0	0	2.02501255976827e-17	7.67781204756945e-19	1.20743753223127e-17	4.46157479545146e-18	6.84465685748555e-18	2.37426137169425e-17	3.53272254160468e-18	0.0593410635971637	0	0	0.239732704592751	0	0.00043357331423503	0.0192686119750261	0	0.00267834752112013	7.84772582637769e-18	4.81614152505792e-18	4.15733761726522e-18	0.00801446791569522	0.0903642208451063	0.192470759541331	0	0.00620569469364057	1.8442426611021e-19	0.00623346311101065	0.0138185850396372	0.00726480992033292	0.0018463579332263	0.00695969033749767	0.00921383555188441	0.011151190495306	0.00149893598042196	0	2.80967954345165e-17	0.0826841818641452	0.0252296167831728	0.0118110840089567	0.0024568740891876	0.0064372553603822	8.69306701439971e-19	3.47028715068139e-17	0.0496292569717038	0.0160901521511773	0.0547971985579322	0.0355669561862592	0.0167971371469845	0	0	0.0571011834447074	0	0.00991435623312086	0.453424184022297	6.49416894033151e-18	9.45065076467192e-21	0.0561672407060039	0	0.00598580769951831	0.00963430598751305	0.0156201136870314
GBX.DISC.PCA287.CEL	0	0	2.24475361342728e-17	0	0.580815330157718	0	2.43069558941001e-17	0	0	0	2.97290017383443e-18	2.90827986058001e-18	1.93582596908194e-17	0	0.0978006443778709	3.20513387074303e-17	7.41160722580685e-20	0	1.47357988386309e-18	0.00132794356423365	0.00116892145936611	2.75546305165363e-18	0	0	0	3.05540832824986e-18	0.0103032546712866	0.160544736876882	0.258130675680825	0	0.0193251457878592	0	0	0.0328154374591763	0.00540922573627529	6.06635664286154e-22	0.014471005761474	0.0375531724503088	0.0397968146469682	0.0294062310531153	0	2.38746061612585e-17	0.398485260619926	0.045840990692695	0	1.38090477732755e-19	0.027223538836717	7.7818044805855e-20	2.46448192502323e-17	0.111333761135079	0	0.0506237175980787	0.146281799386764	0.00475939854949149	0	0	0.0999720433091715	0.00288569841077982	0.00477225478371627	2.29920654674801e-17	0	0.0181004736875814	0.0370420582588897	8.03832604245998e-19	0.00449144620033931	0.000584460729683054	0.00507590693002237
GBX.DISC.PCA250.CEL	6.7581796852352e-18	0	0	0.0213391551157929	0.440776880282837	0	0	0	1.79235702907576e-18	0	0	2.96026986279677e-17	0	5.2984572876698e-17	0.0488797711998806	0	0	1.78430518992126e-18	0	0	0.0169380813892476	3.30841640903326e-18	0	0	0	3.63704714906222e-18	0.00570391606372336	0.190229464704904	0.242285138614962	3.17322917108461e-19	0.0133994274565005	6.78239486484312e-18	0	0.0266152584221317	0.00223448998602564	0	0.0103196547577057	0.0285089227811014	0.0675386508848312	0.00941032309294895	1.23318093008421e-17	2.4314006620936e-17	0.386799406465686	0.0356582911149462	0.0073199816532844	0.00600391451702117	0.0165287558089103	0	2.74864296176135e-17	0.138019997933038	0	0.0582140464952805	0.132030834826285	0.014112437249034	0	0	0.0743306852099847	0.0060185841610174	0.0157439474394359	0.0727258440359648	3.34938475192062e-17	0.0363596285230505	0.0568278247007569	8.41645066820359e-19	0.0157157634012124	0.0084690406946238	0.0241848040958362
GBX.DISC.PCA162.CEL	7.48412247155237e-19	0.00162785474463073	2.15723413480854e-17	0.0132900388178916	0.404646496581282	4.67166285748272e-19	1.44118215578855e-17	0	8.29485754206025e-19	2.34690310292448e-17	0	2.75196835817078e-18	0	0	0.0520015527067995	3.32804943371029e-17	3.81802756748257e-18	0.0926983741769337	0	3.81314962181189e-20	0.0111055670736424	0	0.00206192132624768	0	0	4.04704467716547e-18	0.00807255531262119	0.124468933995545	0.207261994775679	3.46882785305026e-18	0.00757202253940964	4.17634337011556e-18	0.00404867088752785	0.0133093269330184	0.00334429548202236	0	0.00667356663391388	0.0290892863126685	0.0403319914746242	0.0274522288445189	4.05042307170321e-17	6.02208642594312e-17	0.229913674719511	0.0284084356640899	0.00352161392267539	1.05246166879685e-18	0.0106836064034313	8.48503024406953e-19	1.5269104029244e-17	0.104341905177387	0	0.0121632168860559	0.131760152845406	0.0126524436308372	1.47002510954732e-17	0	0.0631357766184794	0.00357724663167367	0.0180715891001039	0.216140183420542	0	0.0276123137938877	0.0098742186621832	2.2418733985745e-19	0.0110895561999427	0.00636671090913659	0.0174562671090793
GBX.DISC.PCA166.CEL	3.33894275367121e-18	5.59371149466429e-19	0	0.00614303160177636	0.251487734276254	1.83771893887911e-19	0	1.01255540815968e-17	0	0	5.30392264626428e-20	7.37245300817766e-18	1.31982889320471e-17	2.55553115360443e-17	0.0675640869122061	0	0	0.20695606556254	1.57849073713563e-18	8.15870124336979e-22	0.0034704173675721	0	0.00130361096023175	1.80542846438426e-18	3.544720784703e-17	0	0	0.041672384896738	0.112697631073251	1.76744813279868e-19	0.00422632507831826	0	0.000701534332098581	0.012882611115596	0.0100986579306366	0.000311959800370232	0.00455900048856854	0.00667061814828663	1.38698326667732e-18	0.0082642103333781	1.4990919049287e-18	0	0.0388483853077131	0.0078970866322647	0.00532008912847361	0	0.00385591098446588	3.88047941940453e-18	0	0.0175149483939643	0	0.00175527199531057	0	0.00623040365210578	0	6.25971757578886e-17	0.0430749578371955	0	0.000150106977366511	0.718968911385878	0	0.0137232127098865	0.0871050075117716	0	0.0108277930216086	0.00173520868378607	0.0125630017053947
GBX.DISC.PCA3.CEL	5.03604421205731e-18	0	3.92062144054966e-18	0.0105725139430951	0.233192907892848	3.12960737513331e-19	2.08365445136156e-18	0	0.00435745525239411	5.39598594582822e-18	2.08114277201159e-18	0	1.94243008713972e-17	5.87396246848183e-18	0.0790174490989578	1.23210455360577e-17	2.50252916217078e-18	0.111568661797291	0	1.94952975184347e-20	0.00788388154164185	0	0.000114467682844808	0	0	3.92171170107747e-18	0.000831333834223357	0.0760300794295777	0.13385816311944	0	0.00538144924068419	0	0	0.00765773405091309	0.00130911202108794	0	0.00361765104651578	0.0209554957790435	0.0254502923794572	0.019006015051664	0	0	0.0730898193171258	0.0146236075572269	0.00312512614941877	0	0.00635777216244158	8.14207703804157e-20	5.81527292530604e-17	0.0471140702635187	2.03080119906957e-17	0.0201956958437981	0.0625430443657908	0.0224885659500626	4.90391652264479e-19	1.48068804116384e-17	0.0182537340533723	0.00190434790217234	0.00180504096140208	0.538051229638023	8.49620755026182e-18	1.11454308108282e-20	0.0560983874844135	0.00595251069033752	0.00792108397612207	0.00394194077082093	0.011863024746943
