sample_id	aDC	Adipocytes	Astrocytes	B-cells	Basophils	CD4+ memory T-cells	CD4+ naive T-cells	CD4+ T-cells	CD4+ Tcm	CD4+ Tem	CD8+ naive T-cells	CD8+ T-cells	CD8+ Tcm	CD8+ Tem	cDC	Chondrocytes	Class-switched memory B-cells	CLP	CMP	DC	Endothelial cells	Eosinophils	Epithelial cells	Erythrocytes	Fibroblasts	GMP	Hepatocytes	HSC	iDC	Keratinocytes	ly Endothelial cells	Macrophages	Macrophages M1	Macrophages M2	Mast cells	Megakaryocytes	Melanocytes	Memory B-cells	MEP	Mesangial cells	Monocytes	MPP	MSC	mv Endothelial cells	Myocytes	naive B-cells	Neurons	Neutrophils	NK cells	NKT	Osteoblast	pDC	Pericytes	Plasma cells	Platelets	Preadipocytes	pro B-cells	Sebocytes	Skeletal muscle	Smooth muscle	Tgd cells	Th1 cells	Th2 cells	Tregs	ImmuneScore	StromaScore	MicroenvironmentScore
GBX.DISC.PCA52.CEL	0.00205743653561714	0	2.14394673182639e-17	0.0190209838980961	0.112074486935409	0.0116944095156212	0.0228784250875044	0	0.012475585061693	3.45679228989264e-18	0.0101286971828908	0.00150561928556037	1.95123227928383e-20	0	0.00611926952716099	6.7264734041651e-18	0.0254628690272562	0.192351850307226	0	0	0.00974192532906523	0.00253694815591048	0.0170982954092714	0	1.73306919352409e-17	0	0	0.0177156978666924	0.0446650260570949	0	0.00229736104285976	0.00316828135792964	0	0.00950260531262016	0.00331986660782023	0.00223779082300017	0.00373364958797779	0	0	0	3.16938530726607e-18	1.82479012701888e-17	0.00426115764318957	0.00327525953801476	0.0121572632401099	0.00156158509878592	0.000630697442075872	1.02164371466409e-18	1.52756667408191e-17	0.0100772987335034	0.0270702791856199	0.00471618045350473	0	0.0263107891757381	0	0.0292838140450949	0.00608197879178891	0	0	0.477791383268201	5.71532908098496e-18	0.0272300864035598	0.00521130128021852	5.91503573083357e-19	0.0197011328702112	0.00487096266453262	0.0245720955347439
GBX.DISC.PCA98.CEL	3.0569984371171e-18	5.90471590567726e-20	0	0.0193985440373637	0.176188721765325	0.021446958976138	0.0175985698694075	0	0.0119372613067077	7.8299912860937e-20	0	0	0	0	0.00444798922190758	2.11956908201383e-18	0.00654549451921986	0.123246181623594	2.79289351924606e-18	0	0.00210434779277562	1.78601790190884e-20	0.0205006953654215	2.87885780441417e-19	0	0	8.63567141817348e-20	0.0101858577407191	0.0461127246714459	0	0.000998321366723359	0.00321102157370637	0	0.0120943539519193	0.00621253310149042	0.000371238228919807	0.00304426462786998	2.07360999525198e-20	0.0143364175908963	0	3.58412029934914e-18	7.26284626988389e-18	0.0890206775935076	0.00239977066247654	0.00804704938687851	0.00447866432677923	0.000733655594375918	4.02583800097608e-19	0	0.0308607423677827	0.0577282509268807	0.00712783010664759	1.81886327118132e-17	0.028748430958995	0	0.0656655364616486	0	2.37349611381156e-19	2.18562804315959e-19	0.320556102699872	9.91165455995587e-18	0.00485842596530387	1.90118803771667e-19	0.0136255410963963	0.0192147324750403	0.00105217389638781	0.0202669063714281
GBX.DISC.PCA336.CEL	0	0	5.87195337767702e-18	0.0170531545402936	0.265427156067766	1.51122160575626e-19	0.00220827231116753	0	0.00138458508334141	3.78891773176998e-18	0	2.85784188349978e-18	9.21256843135401e-18	3.75689963218725e-17	0.0188410645320078	3.00503746602487e-18	0.00441174893093116	0.124372662635549	0	0.00700660404878232	0.0129607258236554	0	0.0168314051599807	0	0	0	0	0.00884806220740905	0.145124305784004	0	0.00360020033594084	0	0	0.00336665885249541	0.00399979345527408	4.26147673042313e-20	0.00309536356817083	0.00110697841277493	0.01317392508023	1.67252256991759e-18	2.50454894142537e-17	2.82178074784788e-17	0.0714955081547371	0.0058583258741557	0.0144850698627137	0.00497372922693076	0.000403564586740711	0	7.16291972482658e-18	0.0457831756834325	0.041024270128469	0.000327554112659541	0	0.031073158624663	0	0.0113684566700341	0.00451302208273044	0	0	0.389217804960829	0	0.0271375391566603	6.87121869843441e-20	0.0175026604439529	0.0187063680295667	0.00648036291182771	0.0251867309413944
GBX.DISC.PCA387.CEL	1.68043234897782e-18	1.35633429717767e-18	0	0.0273109532953805	0.219241815334362	2.40920352992e-19	0.00917195616922834	3.43323173586385e-19	0.00318297563907474	1.01184713836541e-17	0.00823290071463528	1.87606802016994e-18	0	0	0	0	0.0202170970349586	0.155867196782201	3.47897964495961e-18	0	0.00681709803685954	0	0.0134016926934	9.26851251739658e-19	2.45836714088274e-17	0	1.70619096002155e-18	0.00930717725509222	0.0575407757368559	0	0.002809615411036	0.00366733895277565	9.18014429861711e-19	0.0141518947183426	0.00469174704409791	0.000144055937437617	0.00331342756249737	0.000984846087676105	0.012385121687534	0	0	5.81921950437344e-18	0.128636494988901	0.00469893792782439	0.0111937653339515	0.00183146779332314	0.00126708424320824	0	0	0.0214582647446072	0.0286580016011636	0.0178823677278126	2.91548226609066e-17	0.0392404273295692	9.21393732929609e-18	0.0313734893508154	0.00532752004648304	0	0	0.330538053965708	8.06732911878629e-18	0.0183240888199821	1.45497277807303e-18	0.00907202975954892	0.023780026194836	0.00340854901842978	0.0271885752132658
GBX.DISC.PCA418.CEL	0.0267685385392147	0	0	0.0416722385031171	0.207267961665847	0.00161772507624699	0.00664356557970604	4.07984866898753e-18	0	7.17313741354882e-18	0.00787409535077197	5.40021214935194e-19	0	1.74977245563083e-17	0.00532442138073428	2.2262422445325e-17	0.031634221397928	0.186990971188118	1.33974247635819e-17	0.000714424498584861	0.0169785789309647	0	0.0137816862982497	0	2.55697444909708e-17	0	0	0.0375921342293594	0.0839596059768281	1.5352295436116e-18	0.00445484116832813	0.00324068371930239	5.23796428287926e-19	0.00956095006488288	0.00440295559277073	0.00102700552269594	0.00216552326613307	0.00841452949534015	0.0076808642257266	1.56622172047185e-17	0	0	0.0915605960155145	0.00261951408612906	0.0126380980757341	0.000656897153287539	9.80005689268439e-05	0	5.50234919192317e-18	0.0521239283695448	0.0671645310109191	0	3.88471212767875e-17	0.0368531890534106	2.87121946494e-18	0.0201742184286141	0	1.08839779857698e-20	0	0.422337008035785	0	0.0607943360257519	0	0.0104950472944653	0.0333535348758501	0.00848928946548236	0.0418428243413324
GBX.DISC.PCA287.CEL	0	0	0	0.12699595856863	0.232060991766904	1.1132240702577e-18	0.0411001416292934	1.6239498886869e-17	0.00262702019925528	0	0	0.00629235476917368	2.19158092544622e-18	6.94078076110111e-18	0.0370901173043142	0	0.0551694566230132	0.082122129344675	0.000396738933684357	0.00570469449870918	4.20668363030618e-05	0.0465783693292568	0	0	1.52201988120504e-17	0	0.00177778477616732	3.69199254070567e-18	0.0874095553405057	0	0.00395740527339264	0.00363458722162756	3.0024542717786e-18	0.0424190470228561	0.00583275561677992	0.00862989140479828	0.00418849905606536	0.0349731418801788	2.98105135440968e-18	0	0	0	0.275675444356544	0.00195528856418437	3.21515761952241e-18	0.0065927300614071	0.00132815453205274	1.48175359178491e-18	0	0.107551798302137	3.2929229156107e-17	0	0.156865215269899	0.0452505450043352	0.0124939611237754	0.0509933255273715	0.0493507673754252	0	0.00413496168619096	0.0849187408901041	0	0.0418385611087688	0	0.029785718881755	0.130025813336118	2.10334181515385e-05	0.13004684675427
GBX.DISC.PCA250.CEL	0	8.03787947119875e-19	0	0.0574198347048429	0.258560623313082	4.51406584176179e-18	0	1.65454402634112e-17	1.6418163380667e-20	0	0	4.01680019102638e-05	1.37770648980227e-19	1.26257078950577e-18	0.00465118791930156	1.23072622160686e-17	0.0191511624605992	0.0612966229774201	7.56954627948802e-19	0.00114164280348421	0.00997341605498025	0.0146429897155002	0.00975255745336116	5.7302703575446e-19	0	2.34409809830002e-17	0.00148410766097924	0.0468844173702284	0.059523347527571	2.45146025209627e-18	0.00420644143465746	3.68745504334352e-19	2.62860105889255e-18	0.0265290523578264	0.00169238652450411	0	0.00932559061282707	0.0140147382985367	0.0112617289870309	0	0	4.43152864823739e-18	0.198948118428786	0.00277516298472003	0.0103612144296705	0.00714966257174765	0.0010852349955811	0	0	0.089577028398866	0.0022183749635172	0	0.00938862179611185	0.0596708328455903	0	2.58891299833857e-18	0.00461721819836381	3.44816926557666e-20	4.7851381504359e-19	0.272413348590566	0	0.0337810722340571	5.25474180098952e-18	0.0171667588456557	0.0499580145001611	0.00498670802749013	0.0549447225276513
GBX.DISC.PCA162.CEL	2.61948604601937e-20	0	0	0.0378938012081064	0.195752354099401	0.00168745690865933	0.00903053204930855	4.08899873856496e-19	0.00556793872155458	2.51378901023524e-18	1.29314891784497e-20	3.82895237106023e-22	0	2.28556562293116e-17	1.48045594377229e-18	3.09844854143548e-18	0.023847986029439	0.0791557948885183	0	1.09877336932359e-19	0.0101874458079067	0.0135079273736897	0.0145254463037573	1.07162886323381e-18	0	7.0797262105481e-18	0.0016115563585147	0.0214003368911968	0.0393510609697748	0	0.00228677688345388	3.74363868770874e-20	2.84866185787753e-18	0.0237046504128781	0.000661026695674772	0.00213607718724567	0.00345548452888014	0.00541229142352045	0.0245253512112537	0	0	0	0.162030653763187	0.00782850418722729	0.0125765855544306	0.00122647228554403	0.000475025774558778	0	3.25483592585603e-18	0.0403084656746598	0.058925048083714	0.008036402444648	0.0159063135571821	0.0382294902433325	2.71996809013448e-18	0.0125033986390163	0.00980810776103905	0	1.31084862616555e-19	0.265016404306526	1.40143492401739e-17	0	0.0218070821848928	0.0124823181254889	0.0347085035183139	0.00509372290395333	0.0398022264222672
GBX.DISC.PCA166.CEL	2.57845646088917e-18	0	2.86591054582698e-18	0.00683108037459607	0.0917149871658685	3.04169171427123e-19	0.0059456617020013	0	0	0.0163241761715999	0.0105696932407076	4.02739141942942e-19	1.09283611599862e-18	0	0.0166905236159793	0	8.33762997329028e-20	0.168838450982961	0	2.99832711071553e-19	0	8.56517974734539e-20	0.0170738769047805	0	8.62163652406715e-18	0	0	0.0655020729204017	0.0107427711957651	7.15190181714958e-19	0	0	0	0.00981337238413619	0.000922786367428804	5.35197678703995e-22	0.00274921015301007	0	0.017183336302491	0	0	2.33533872013836e-17	0.0857929419281478	1.19428260022264e-19	0.00573740045278724	0	0.000782730347278027	0	0	0.0327456909374047	0.0596230729415666	0.00213816396393657	0	0.0235241677440096	0	0.023346848859502	4.98657042579249e-19	0	0	0.352477247132208	0	0.00330782522728134	0.0308967773885506	0.017025030205486	0.00516924449468325	4.31081826203357e-18	0.00516924449468325
GBX.DISC.PCA3.CEL	2.06827294234955e-19	1.30729045819553e-18	0	0.0196627689091214	0.0990714414091724	0	0.0292663048158622	0	0.00957985162391229	0.00201785768204211	0.000478236385372825	0.00734890637163107	0	0	0.0158676031103593	0	0.00675687899250694	0.153378921930596	4.04284267227787e-18	0.00268013633544117	0.00203786453437026	0.0063639766322332	0.0125239003108958	0	3.7321630363652e-18	4.07060533962614e-18	1.98532537337129e-20	0.091220555500285	0.0316697774041642	1.77080968848702e-19	0.00122477958689754	0.00195437658681164	0	0.0112077903264325	0.000404766984876545	0.00178211112307543	0.00270031732369475	0.00190682194748437	0.03051670873743	0	0	0	0.0751483325071126	0.00127594099167037	0.0175560998016565	0.00275848239884907	0.000454538130406653	1.48710200334061e-18	3.87289041721888e-18	0.0201120187909006	0.0485122212790586	1.13917213117103e-19	1.68956631856494e-17	0.025112818141116	3.97052586318647e-18	0.0393560456793421	0.00546748464768974	0	4.30205662435411e-19	0.319630708844778	0	0.00530257846960421	0.0100257919240015	0.0123245078627156	0.0256099545467434	0.00101893226718514	0.0266288868139285
